"Warcraft","Uni.",47365290,3406,"6/10/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjIwNTM0Mzc5MV5BMl5BanBnXkFtZTgwMDk5NDU1ODE@._V1_UY222_CR0,0,150,222_AL.jpg", "Fantasy", 123, "PG-13", $160 million
"How to Be Single","WB (NL)",46843513,3357,"2/12/2016", 2016, "https://m.media-amazon.com/images/M/MV5BNzI4MDMwMzUwNF5BMl5BanBnXkFtZTgwMDgyNzkyNzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Romantic Comedy", 110, "R", $38 million
"Mike and Dave Need Wedding Dates","Fox",46009673,3008,"7/8/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjM4NDIxNzI5Nl5BMl5BanBnXkFtZTgwMTg4NTY5NzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 98, "R", $33 million
"War Dogs","WB",43034523,3258,"8/19/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjEyNzQ0NzM4MV5BMl5BanBnXkFtZTgwMDI0ODM2OTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy / Drama", 114, "R", N/A
"Almost Christmas","Uni.",42158780,2379,"11/11/2016", 2016, "", "Comedy", 112, "PG-13", $17 million
"Money Monster","TriS",41012075,3104,"5/13/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTgzMjU1NDUwMl5BMl5BanBnXkFtZTgwODg1NjY0ODE@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama / Thriller", 95, "R", $27 million
"Allied","Par.",40098064,3160,"11/23/2016", 2016, "https://m.media-amazon.com/images/M/MV5BZWEyMzg4ZWUtYmZhMC00Yjk2LWEyYjktODVmN2M3YTA2ZmNjXkEyXkFqcGdeQXVyNjQ2Mjg3OTI@._V1_UY222_CR0,0,150,222_AL.jpg", "Romantic Thriller", 121, "R", $85 million
"Nerve","LGF",38583626,2538,"7/27/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTUzOTg1OTM4NV5BMl5BanBnXkFtZTgwMTg2Mjg0OTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Thriller", 96, "PG-13", $19 million
"Risen","Sony",36880033,2915,"2/19/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTAzNjQ1Mzk2MjNeQTJeQWpwZ15BbWU4MDU0MDk1Mjcx._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 107, "PG-13", $20 million
"The Nice Guys","WB",36261763,2865,"5/20/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjcwNDA5MDYyNl5BMl5BanBnXkFtZTgwNjg0NDkzNzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy Thriller", 116, "R", $50 million
"Ouija: Origin of Evil","Uni.",35144505,3168,"10/21/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTk4NTcxNTQ5NF5BMl5BanBnXkFtZTgwNTk5OTU4OTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror", 99, "PG-13", $9 million
"The 5th Wave","Sony",34916787,2908,"1/22/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjQwOTc0Mzg3Nl5BMl5BanBnXkFtZTgwOTg3NjI2NzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi Action", 112, "PG-13", $38 million
"Inferno","Sony",34343574,3576,"10/28/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTUzNTE2NTkzMV5BMl5BanBnXkFtZTgwMDAzOTUyMDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Thriller", 121, "PG-13", $75 million
"Mother's Day","ORF",32492859,3291,"4/29/2016", 2016, "https://m.media-amazon.com/images/M/MV5BODYzMjc5NDEzNF5BMl5BanBnXkFtZTgwMzI3ODcyODE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 118, "PG-13", $25 million
"Patriots Day","LGF",31886361,3120,"12/21/2016", 2016, "", "Drama", 130, "R", $45 million
"Gods of Egypt","LG/S",31153464,3117,"2/26/2016", 2016, "", "Action / Adventure", 127, "PG-13", $140 million
"Hail, Caesar!","Uni.",30498085,2248,"2/5/2016", 2016, "https://m.media-amazon.com/images/M/MV5BOTI1M2FlMzItY2VjYS00Y2VkLWI5OTQtMzA0MWMyNmQzZmQ0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 100, "PG-13", $22 million
"When the Bough Breaks","SGem",29747603,2246,"9/9/2016", 2016, "", "Drama", 107, "PG-13", $10 million
"Zoolander 2","Par.",28848693,3418,"2/12/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjI2MjQxNTQzOV5BMl5BanBnXkFtZTgwMDE2MTY2NzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 100, "PG-13", N/A
"The Finest Hours","BV",27569558,3143,"1/29/2016", 2016, "https://m.media-amazon.com/images/M/MV5BNTY1MDU1NzYzN15BMl5BanBnXkFtZTgwOTA0MDQyNzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Thriller", 109, "PG-13", N/A
"Florence Foster Jenkins","Par.",27383770,1528,"8/12/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjA0Mzc4MjMxMl5BMl5BanBnXkFtZTgwODIwNTQxODE@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 110, "PG-13", $29 million
"Hell or High Water","LGF",27007844,1505,"8/12/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTg4NDA1OTA5NF5BMl5BanBnXkFtZTgwMDQ2MDM5ODE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action Drama", 102, "R", $12 million
"The Witch","A24",25138705,2204,"2/19/2016", 2016, "", "Horror", 92, "R", $4 million
"Bridget Jones's Baby","Uni.",24252420,2930,"9/16/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjQyMTI0MjIyOV5BMl5BanBnXkFtZTgwMzEyMjQ1ODE@._V1_UY222_CR0,0,150,222_AL.jpg", "Romantic Comedy", 122, "R", $35 million
"Kevin Hart: What Now?","Uni.",23591043,2567,"10/14/2016", 2016, "https://m.media-amazon.com/images/M/MV5BNzI2MDk3OTA5N15BMl5BanBnXkFtZTgwMDU1MDgxMDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Concert", 96, "R", $9.9 million
"Star Wars: The Force Awakens","BV",936662225,4134,"12/18/2015", 2015, "https://m.media-amazon.com/images/M/MV5BOTAzODEzNDAzMl5BMl5BanBnXkFtZTgwMDU1MTgzNzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi Fantasy", 136, "PG-13", $245 million
"Jurassic World","Uni.",652270625,4291,"6/12/2015", 2015, "https://m.media-amazon.com/images/M/MV5BNzQ3OTY4NjAtNzM5OS00N2ZhLWJlOWUtYzYwZjNmOWRiMzcyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 124, "PG-13", $150 million
"Avengers: Age of Ultron","BV",459005868,4276,"5/1/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTM4OGJmNWMtOTM4Ni00NTE3LTg3MDItZmQxYjc4N2JhNmUxXkEyXkFqcGdeQXVyNTgzMDMzMTg@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 141, "PG-13", $250 million
"Inside Out","BV",356461711,4158,"6/19/2015", 2015, "https://m.media-amazon.com/images/M/MV5BOTgxMDQwMDk0OF5BMl5BanBnXkFtZTgwNjU5OTg2NDE@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 94, "PG", $175 million
"Furious 7","Uni.",353007020,4022,"4/3/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTQxOTA2NDUzOV5BMl5BanBnXkFtZTgwNzY2MTMxMzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action", 137, "PG-13", $190 million
"Minions","Uni.",336045770,4311,"7/10/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTg2MTMyMzU0M15BMl5BanBnXkFtZTgwOTU3ODk4NTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 91, "PG", $74 million
"The Hunger Games: Mockingjay - Part 2","LGF",281723902,4175,"11/20/2015", 2015, "https://m.media-amazon.com/images/M/MV5BNjQzNDI2NTU1Ml5BMl5BanBnXkFtZTgwNTAyMDQ5NjE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 137, "PG-13", $160 million
"The Martian","Fox",228433663,3854,"10/2/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTc2MTQ3MDA1Nl5BMl5BanBnXkFtZTgwODA3OTI4NjE@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi", 141, "PG-13", $108 million
"Cinderella (2015)","BV",201151353,3848,"3/13/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMjMxODYyODEzN15BMl5BanBnXkFtZTgwMDk4OTU0MzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Fantasy", 112, "PG", $95 million
"Spectre","Sony",200074609,3929,"11/6/2015", 2015, "https://m.media-amazon.com/images/M/MV5BOWQ1MDE1NzgtNTQ4OC00ZjliLTllZDAtN2IyOTVmMTc5YjUxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY222_CR0,0,150,222_AL.jpg", "Action", 148, "PG-13", $245 million
"Mission: Impossible - Rogue Nation","Par.",195042377,3988,"7/31/2015", 2015, "https://m.media-amazon.com/images/M/MV5BOTFmNDA3ZjMtN2Y0MC00NDYyLWFlY2UtNTQ4OTQxMmY1NmVjXkEyXkFqcGdeQXVyNTg4NDQ4NDY@._V1_UY222_CR0,0,150,222_AL.jpg", "Action", 130, "PG-13", $150 million
"Pitch Perfect 2","Uni.",184296230,3660,"5/15/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMzk4OTM2NzMzNl5BMl5BanBnXkFtZTgwNTAzNDE0NDE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 115, "PG-13", $29 million
"The Revenant","Fox",183637894,3711,"12/25/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMDE5OWMzM2QtOTU2ZS00NzAyLWI2MDEtOTRlYjIxZGM0OWRjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 151, "R", $135 million
"Ant-Man","BV",180202163,3868,"7/17/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMjM2NTQ5Mzc2M15BMl5BanBnXkFtZTgwNTcxMDI2NTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 117, "PG-13", $130 million
"Home (2015)","Fox",177397510,3801,"3/27/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMjExOTQ4MDMyMV5BMl5BanBnXkFtZTgwMTE3NDM2MzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 94, "PG", $135 million
"Hotel Transylvania 2","Sony",169700110,3768,"9/25/2015", 2015, "https://m.media-amazon.com/images/M/MV5BNThkYmNmYzAtOGI2Ny00ODI4LTgwY2MtZmY3YWMxYTUyYjVjXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 89, "PG", $80 million
"Fifty Shades of Grey","Uni.",166167230,3655,"2/13/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMjE1MTM4NDAzOF5BMl5BanBnXkFtZTgwNTMwNjI0MzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Romance", 125, "R", $40 million
"The SpongeBob Movie: Sponge Out of Water","Par.",162994032,3680,"2/6/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMjYyNDczNTE0MF5BMl5BanBnXkFtZTgwNjkzNDYxMzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 93, "PG", $74 million
"Straight Outta Compton","Uni.",161197785,3142,"8/14/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTA5MzkyMzIxNjJeQTJeQWpwZ15BbWU4MDU0MDk0OTUx._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 147, "R", $28 million
"San Andreas","WB (NL)",155190832,3812,"5/29/2015", 2015, "https://m.media-amazon.com/images/M/MV5BNjI4MTgyOTAxOV5BMl5BanBnXkFtZTgwMjQwOTA4NTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action", 114, "PG-13", $110 million
"Mad Max: Fury Road","WB",153636354,3722,"5/15/2015", 2015, "https://m.media-amazon.com/images/M/MV5BN2EwM2I5OWMtMGQyMi00Zjg1LWJkNTctZTdjYTA4OGUwZjMyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi Action", 120, "R", $150 million
"Daddy's Home","Par.",150357137,3483,"12/25/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTQ0OTE1MTk4N15BMl5BanBnXkFtZTgwMDM5OTk5NjE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 96, "PG-13", N/A
"The Divergent Series: Insurgent","LG/S",130179072,3875,"3/20/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTgxOTYxMTg3OF5BMl5BanBnXkFtZTgwMDgyMzA2NDE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 119, "PG-13", $110 million
"The Peanuts Movie","Fox",130178411,3902,"11/6/2015", 2015, "https://m.media-amazon.com/images/M/MV5BNTE5NzMxNzkwNl5BMl5BanBnXkFtZTgwOTQ0Nzk5NzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 93, "G", $99 million
"Kingsman: The Secret Service","Fox",128261724,3282,"2/13/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTkxMjgwMDM4Ml5BMl5BanBnXkFtZTgwMTk3NTIwNDE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 129, "R", $81 million
"The Good Dinosaur","BV",123087120,3749,"11/25/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTc5MTg2NjQ4MV5BMl5BanBnXkFtZTgwNzcxOTY5NjE@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 100, "PG", N/A
"Trainwreck","Uni.",110212700,3171,"7/17/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTQ4MjgwNTMyOV5BMl5BanBnXkFtZTgwMTc1MjI0NDE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 125, "R", $35 million
"Creed","WB (NL)",109767581,3502,"11/25/2015", 2015, "https://m.media-amazon.com/images/M/MV5BODg5NDM1MDI4NF5BMl5BanBnXkFtZTgwMzg0MzQxNzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 133, "PG-13", $35 million
"Tomorrowland","BV",93436322,3972,"5/22/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTQ4OTgzNTkwNF5BMl5BanBnXkFtZTgwMzI3MDE3NDE@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi", 130, "PG", $190 million
"Get Hard","WB",90411453,3212,"3/27/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTc3OTc1NjM0M15BMl5BanBnXkFtZTgwNjAyMzE1MzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 100, "R", $40 million
"Taken 3","Fox",89256424,3594,"1/9/2015", 2015, "https://m.media-amazon.com/images/M/MV5BNjM5MDU3NTY0M15BMl5BanBnXkFtZTgwOTk2ODU2MzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action", 109, "PG-13", $48 million
"Alvin and the Chipmunks: The Road Chip","Fox",85886987,3705,"12/18/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTQ1NjQyNTkyOF5BMl5BanBnXkFtZTgwNzA3OTUyNzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Family Comedy", 86, "PG", N/A
"Maze Runner: The Scorch Trials","Fox",81697192,3792,"9/18/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMjE3MDU2NzQyMl5BMl5BanBnXkFtZTgwMzQxMDQ3NTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 131, "PG-13", $61 million
"Ted 2","Uni.",81476385,3448,"6/26/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMjEwMDg3MDk1NF5BMl5BanBnXkFtZTgwNjYyODA1NTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 115, "R", $68 million
"Goosebumps","Sony",80080379,3618,"10/16/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMjA1OTUzNTQ5Ml5BMl5BanBnXkFtZTgwODQ4NDkxNjE@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror Comedy", 103, "PG", $58 million
"Pixels","Sony",78747585,3723,"7/24/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTYxMzM4NDY5N15BMl5BanBnXkFtZTgwNzg1NTI3MzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action Comedy", 105, "PG-13", $88 million
"Paddington","W/Dim.",76271832,3355,"1/16/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTAxOTMwOTkwNDZeQTJeQWpwZ15BbWU4MDEyMTI1NjMx._V1_UY222_CR0,0,150,222_AL.jpg", "Family", 95, "PG", $55 million
"Paul Blart: Mall Cop 2","Sony",71038190,3633,"4/17/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTkwMjkxNDQ1MV5BMl5BanBnXkFtZTgwNDQwODIxNTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 94, "PG", $30 million
"The Big Short","Par.",70259870,2529,"12/11/2015", 2015, "", "Drama", 130, "R", $28 million
"War Room","TriS",67790117,1945,"8/28/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTYyNTUxMjQwNF5BMl5BanBnXkFtZTgwNDY5MDIwNTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 120, "PG", $3 million
"Magic Mike XXL","WB",66013057,3376,"7/1/2015", 2015, "", "Comedy / Drama", 115, "R", $14.8 million
"The Visit","Uni.",65206105,3148,"9/11/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTg3OTM2OTc5MV5BMl5BanBnXkFtZTgwMjMxNDM0NTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror", 94, "PG-13", $5 million
"Vacation","WB (NL)",58884188,3430,"7/29/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTUwNTM0ODMxM15BMl5BanBnXkFtZTgwNjM4Nzk4NTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 99, "R", $31 million
"The Perfect Guy","SGem",57027435,2230,"9/11/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMjA4NzcwMTkzMF5BMl5BanBnXkFtZTgwMDAwNDUxNjE@._V1_UY222_CR0,0,150,222_AL.jpg", "Thriller", 100, "PG-13", $12 million
"Fantastic Four","Fox",56117548,4004,"8/7/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTk0OTMyMDA0OF5BMl5BanBnXkFtZTgwMzY5NTkzNTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 100, "PG-13", $120 million
"Focus (2015)","WB",53862963,3323,"2/27/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTUwODg2OTA4OF5BMl5BanBnXkFtZTgwOTE5MTE4MzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 104, "R", $50.1 million
"Insidious Chapter 3","Focus",52218558,3014,"6/5/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTUwNDU4NjE1N15BMl5BanBnXkFtZTgwOTc0MzA5NDE@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror", 97, "PG-13", $10 million
"Poltergeist (2015)","Fox",47425125,3242,"5/22/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMjI2NDM1Nzc3Ml5BMl5BanBnXkFtZTgwNjcyOTIxNTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror", 93, "PG-13", $35 million
"Jupiter Ascending","WB",47387723,3181,"2/6/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTQyNzk2MjA2NF5BMl5BanBnXkFtZTgwMjEwNzk3MjE@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi", 127, "PG-13", $176 million
"Sicario","LGF",46889293,2620,"9/18/2015", 2015, "", "Action Drama", 121, "R", $30 million
"Spotlight","ORF",45055776,1227,"11/6/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 128, "R", N/A
"McFarland, USA","BV",44482410,2792,"2/20/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMjMwNjY2Mjk5OV5BMl5BanBnXkFtZTgwODM2NTA0MzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Sports Drama", 128, "PG", N/A
"The Gift (2015)","STX",43787265,2503,"8/7/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTQzMjM2NjM1Nl5BMl5BanBnXkFtZTgwMDM1MjQyNTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Thriller", 108, "R", $5 million
"Everest (2015)","Uni.",43482270,3009,"9/18/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTNmMzM0ZTktZWY3Yy00ODViLTllZDgtODcwM2QyM2E2YTU2L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY222_CR0,0,150,222_AL.jpg", "Thriller", 121, "PG-13", $55 million
"Krampus","Uni.",42725475,2919,"12/4/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMjk0MjMzMTI3NV5BMl5BanBnXkFtZTgwODEyODkxNzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror Comedy", 98, "PG-13", $15 million
"Max (2015)","WB",42656255,2870,"6/26/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMjA2Nzk0NzIyN15BMl5BanBnXkFtZTgwMjEyNTE5NDE@._V1_UY222_CR0,0,150,222_AL.jpg", "Family", 111, "PG", $20 million
"The Age of Adaline","LGF",42629776,3070,"4/24/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTAzMTQzMTA2MjheQTJeQWpwZ15BbWU4MDk2MTg2MzUx._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 112, "PG-13", N/A
"Brooklyn","FoxS",38322743,962,"11/4/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMzE4MDk5NzEyOV5BMl5BanBnXkFtZTgwNDM4NDA3NjE@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 111, "PG-13", N/A
"The Boy Next Door","Uni.",35423380,2615,"1/23/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTgxNTEyMTYzOV5BMl5BanBnXkFtZTgwNzQ4OTg5MjE@._V1_UY222_CR0,0,150,222_AL.jpg", "Thriller", 91, "R", $4 million
"Pan","WB",35088320,3515,"10/9/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMzk2MDg5MDczMl5BMl5BanBnXkFtZTgwNTE2NjYyNjE@._V1_UY222_CR0,0,150,222_AL.jpg", "Fantasy", 111, "PG", $150 million
"Hot Pursuit","WB (NL)",34580201,3037,"5/8/2015", 2015, "https://m.media-amazon.com/images/M/MV5BNzc0MDk0NDMwM15BMl5BanBnXkFtZTgwNTIzMjE1NTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 87, "PG-13", $35 million
"Concussion (2015)","Sony",34542474,2841,"12/25/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTYwNjgwNDg0NV5BMl5BanBnXkFtZTgwMzY1MjAyNzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 123, "PG-13", $35 million
"The DUFF","LGF",34030343,2622,"2/20/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTc3OTg3MDUwN15BMl5BanBnXkFtZTgwMTAwMTkxNDE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 101, "PG-13", $8.5 million
"Woman in Gold","Wein.",33307793,2011,"4/1/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTExMTUxNDQ5MjdeQTJeQWpwZ15BbWU4MDk4NTgxMzQx._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 109, "PG-13", $11 million
"The Second Best Exotic Marigold Hotel","FoxS",33078266,2022,"3/6/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTU3MjkxNjc0OV5BMl5BanBnXkFtZTgwMjc0NDg0NDE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy / Drama", 122, "PG", $10 million
"Unfriended","Uni.",32482090,2775,"4/17/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMzdlNWI2MjYtMWY3ZC00N2EzLWIzNTgtZDY2NGI4OTY3Yzc5XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror", 83, "R", $1,000,000
"Entourage","WB",32363404,3108,"6/3/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMGY5ZmE4ZWItYzU0YS00ZDczLThiMzctMzQyYjJkNGYzNGQ2XkEyXkFqcGdeQXVyMzI2MTMxNTM@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 104, "R", $30 million
"Paper Towns","Fox",32000304,3031,"7/24/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMjE2ODQxODMwOF5BMl5BanBnXkFtZTgwNDY5NjY3NDE@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 109, "PG-13", $12 million
"Chappie","Sony",31569268,3201,"3/6/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTUyNTI4NTIwNl5BMl5BanBnXkFtZTgwMjQ4MTI0NDE@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi Action", 120, "R", $49 million
"Crimson Peak","Uni.",31090320,2991,"10/16/2015", 2015, "https://m.media-amazon.com/images/M/MV5BYTgxNDU0ZmYtMzk2Zi00YTZjLWIzNjItYWY2YTgxMTIxOWNiXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror", 119, "R", $55 million
"A Walk in the Woods","BG",29504281,2158,"9/2/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMTU2MTkwMzM0NF5BMl5BanBnXkFtZTgwMjA0NDA4NTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 104, "R", N/A
"Point Break (2015)","WB",28782481,2910,"12/25/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMjIxNDkzOTAyNV5BMl5BanBnXkFtZTgwNjEyOTY3NjE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action", 113, "PG-13", $105 million
"Sinister 2","Focus",27740955,2799,"8/21/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMjM3MTQ5NjA0OV5BMl5BanBnXkFtZTgwMzg2OTYyNTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror", 97, "R", $10 million
"The Last Witch Hunter","LG/S",27367660,3082,"10/23/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMjM5Njk5MzYzM15BMl5BanBnXkFtZTgwNzM1Mjk4NjE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action Fantasy", 106, "PG-13", $90 million
"No Escape","Wein.",27288872,3415,"8/26/2015", 2015, "https://m.media-amazon.com/images/M/MV5BMjE0MDI3NTE5NF5BMl5BanBnXkFtZTgwNzI3ODM2NjE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action", 101, "R", N/A
